realSum,room_type,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,city,period
2.263044828083228,Private room,2.0,False,0,0,10.0,95,1,1.5,0.5,vienna,weekdays
2.322005102066094,Entire home/apt,4.0,False,1,0,8.0,100,1,10.0,0.5,vienna,weekdays
1.9940412163604635,Private room,3.0,False,0,0,9.0,90,1,4.0,0.0,vienna,weekdays
2.5413316966086494,Private room,2.0,False,0,0,10.0,100,1,2.0,0.5,vienna,weekdays
2.526789559335395,Entire home/apt,5.0,True,1,0,10.0,95,2,2.5,0.0,vienna,weekdays
2.3072484905752817,Entire home/apt,4.0,True,1,0,10.0,100,1,1.0,0.0,vienna,weekdays
2.4793184756980384,Entire home/apt,4.0,False,1,0,10.0,95,1,1.0,0.5,vienna,weekdays
2.3546041227071832,Entire home/apt,5.0,True,1,0,10.0,95,1,3.0,0.5,vienna,weekdays
2.4061552633394134,Entire home/apt,4.0,True,0,0,10.0,95,1,2.0,0.5,vienna,weekdays
2.246100111268564,Private room,2.0,True,1,0,9.0,95,1,2.0,0.5,vienna,weekdays
2.40295602616934,Entire home/apt,3.0,False,0,0,10.0,100,1,2.0,0.5,vienna,weekdays
2.164608782742865,Entire home/apt,3.0,False,0,0,8.0,90,1,1.5,0.0,vienna,weekdays
2.3496407031756332,Entire home/apt,3.0,True,1,0,10.0,95,1,6.0,0.0,vienna,weekdays
2.4391360871389094,Entire home/apt,4.0,False,0,1,8.0,100,1,3.0,0.0,vienna,weekdays
2.2373732037936156,Entire home/apt,2.0,True,0,0,9.0,95,1,3.0,0.5,vienna,weekdays
2.273444310677471,Private room,2.0,False,0,0,10.0,95,1,1.5,0.0,vienna,weekdays
2.226061261830058,Entire home/apt,2.0,True,1,0,10.0,100,1,2.5,0.5,vienna,weekdays
2.3315714466000323,Entire home/apt,5.0,True,1,0,10.0,100,1,2.5,0.0,vienna,weekdays
2.1876141799927997,Entire home/apt,2.0,False,0,1,10.0,95,1,2.5,0.5,vienna,weekdays
2.25182212397448,Entire home/apt,3.0,True,1,0,9.0,95,1,4.5,0.0,vienna,weekdays
2.105921408103527,Private room,2.0,True,0,0,10.0,100,1,3.0,1.0,vienna,weekdays
2.435427315821785,Entire home/apt,3.0,False,0,0,10.0,100,0,1.5,0.5,vienna,weekdays
2.235016104482985,Entire home/apt,4.0,False,1,0,10.0,95,1,2.5,1.0,vienna,weekdays
2.520711160856264,Entire home/apt,6.0,True,1,0,10.0,100,1,1.5,0.5,vienna,weekdays
2.455444429343672,Entire home/apt,4.0,True,1,0,10.0,95,1,1.0,0.5,vienna,weekdays
2.333459686452419,Entire home/apt,2.0,False,0,0,9.0,95,1,5.0,1.5,vienna,weekdays
2.268549267825886,Entire home/apt,3.0,False,0,0,10.0,95,1,5.5,2.0,vienna,weekdays
2.3546041227071832,Private room,2.0,True,0,0,10.0,100,1,1.5,0.5,vienna,weekdays
2.365240437552968,Entire home/apt,2.0,True,0,0,10.0,100,1,1.0,0.5,vienna,weekdays
2.4955093424107986,Entire home/apt,4.0,True,0,0,10.0,100,1,2.5,0.5,vienna,weekdays
2.39074450521651,Entire home/apt,3.0,True,0,0,10.0,100,1,2.0,0.5,vienna,weekdays
2.055365034661083,Private room,2.0,False,0,0,8.0,85,1,2.5,0.5,vienna,weekdays
2.2437900287904897,Private room,2.0,False,1,0,9.0,95,1,1.5,0.5,vienna,weekdays
2.294040856898439,Entire home/apt,4.0,True,0,1,10.0,100,1,2.0,1.0,vienna,weekdays
2.4955093424107986,Entire home/apt,4.0,True,1,0,10.0,100,0,1.5,0.5,vienna,weekdays
2.171502490690765,Entire home/apt,4.0,False,0,0,9.0,95,2,2.0,0.5,vienna,weekdays
2.2069479873064153,Private room,2.0,True,0,1,10.0,100,1,2.5,0.5,vienna,weekdays
1.9103080093453706,Private room,2.0,False,0,1,9.0,90,1,3.5,0.0,vienna,weekdays
2.39074450521651,Entire home/apt,4.0,False,1,0,10.0,95,1,2.0,1.0,vienna,weekdays
2.3811441401612226,Entire home/apt,4.0,False,0,1,9.0,85,1,1.0,0.0,vienna,weekdays
2.2044193368912155,Entire home/apt,2.0,True,0,0,10.0,95,1,1.5,0.0,vienna,weekdays
2.097082547420018,Private room,2.0,True,0,0,9.0,100,1,2.5,0.5,vienna,weekdays
2.210088235853645,Entire home/apt,4.0,False,0,1,10.0,95,1,3.5,0.0,vienna,weekdays
2.4479100114464143,Entire home/apt,4.0,False,0,1,10.0,85,1,2.5,0.0,vienna,weekdays
2.171502490690765,Private room,2.0,True,0,0,10.0,95,1,3.0,0.5,vienna,weekdays
2.4256336167352623,Entire home/apt,2.0,True,0,0,10.0,100,1,1.5,0.5,vienna,weekdays
2.43579962144416,Entire home/apt,2.0,False,0,1,9.0,90,1,1.0,0.0,vienna,weekdays
1.9450701156045827,Private room,2.0,False,0,1,9.0,100,1,10.5,1.5,vienna,weekdays
2.184970065390573,Private room,3.0,True,0,0,9.0,95,2,1.5,0.5,vienna,weekdays
2.3315714466000323,Entire home/apt,4.0,True,0,1,10.0,100,2,2.0,1.0,vienna,weekdays
2.538403199457597,Entire home/apt,4.0,False,0,1,8.0,85,1,3.0,0.5,vienna,weekdays
1.9450701156045827,Private room,2.0,False,0,1,10.0,95,1,10.5,1.5,vienna,weekdays
1.9450701156045827,Private room,3.0,False,0,1,10.0,95,1,10.5,1.5,vienna,weekdays
1.9450701156045827,Private room,2.0,False,0,1,10.0,100,1,10.5,1.5,vienna,weekdays
1.9675192721619048,Entire home/apt,5.0,False,0,1,10.0,90,2,10.5,1.5,vienna,weekdays
1.9675192721619048,Entire home/apt,4.0,False,0,1,10.0,100,2,10.5,1.5,vienna,weekdays
2.384507521787831,Entire home/apt,3.0,True,1,0,10.0,100,1,2.5,0.0,vienna,weekdays
1.9675192721619048,Entire home/apt,6.0,False,0,1,10.0,95,2,10.5,1.5,vienna,weekdays
2.2284673315959367,Entire home/apt,2.0,False,0,0,9.0,90,1,2.0,0.5,vienna,weekdays
2.056257726613424,Private room,2.0,False,1,0,10.0,100,1,3.5,0.5,vienna,weekdays
2.3964859700893433,Entire home/apt,4.0,True,0,1,10.0,95,2,2.5,1.0,vienna,weekdays
2.2574697260816823,Entire home/apt,2.0,True,0,0,9.0,95,1,2.5,0.5,vienna,weekdays
2.745670522545548,Entire home/apt,6.0,True,1,0,10.0,100,2,2.0,1.0,vienna,weekdays
2.725137092437771,Entire home/apt,4.0,False,1,0,10.0,100,0,2.0,0.5,vienna,weekdays
2.226061261830058,Entire home/apt,2.0,True,1,0,10.0,95,1,2.0,0.0,vienna,weekdays
2.2408850381470824,Entire home/apt,2.0,True,0,0,10.0,95,1,2.0,0.5,vienna,weekdays
2.143975025139026,Private room,3.0,True,0,0,10.0,95,1,3.5,1.0,vienna,weekdays
2.1973886619341094,Entire home/apt,2.0,False,0,1,9.0,80,1,3.0,0.0,vienna,weekdays
2.1568971365399574,Entire home/apt,3.0,False,0,1,8.0,75,1,4.0,0.0,vienna,weekdays
2.300186636087795,Entire home/apt,6.0,False,0,1,9.0,80,2,4.0,0.0,vienna,weekdays
2.124603621071281,Entire home/apt,2.0,False,0,1,9.0,75,1,4.0,1.0,vienna,weekdays
2.360397772778738,Entire home/apt,4.0,True,1,0,10.0,95,1,3.0,0.0,vienna,weekdays
2.4241070967737897,Entire home/apt,6.0,True,1,0,10.0,95,2,2.0,0.5,vienna,weekdays
2.13588463148097,Private room,2.0,True,0,0,10.0,100,1,2.0,0.5,vienna,weekdays
2.511431011136405,Entire home/apt,4.0,False,0,1,10.0,95,1,0.5,0.5,vienna,weekdays
2.113803556980847,Entire home/apt,3.0,False,0,0,10.0,100,1,7.5,4.5,vienna,weekdays
2.3268146139198747,Entire home/apt,4.0,False,0,1,10.0,100,1,4.5,0.5,vienna,weekdays
2.345537102736856,Entire home/apt,4.0,False,0,1,9.0,95,1,1.5,0.5,vienna,weekdays
2.352355052523324,Entire home/apt,3.0,True,0,1,10.0,100,1,2.0,0.5,vienna,weekdays
2.555685100864202,Entire home/apt,6.0,True,0,1,10.0,100,3,2.5,0.5,vienna,weekdays
2.3546041227071832,Entire home/apt,3.0,False,0,0,10.0,100,1,2.5,0.0,vienna,weekdays
2.105921408103527,Private room,2.0,False,1,0,9.0,95,1,1.5,0.0,vienna,weekdays
2.322005102066094,Entire home/apt,4.0,False,1,0,9.0,90,1,1.5,0.5,vienna,weekdays
2.143975025139026,Private room,3.0,False,0,0,9.0,95,1,1.5,0.5,vienna,weekdays
2.129151248822002,Entire home/apt,2.0,False,1,0,8.0,85,1,3.5,0.5,vienna,weekdays
2.0180636241109315,Private room,2.0,True,0,0,10.0,95,1,5.0,0.5,vienna,weekdays
2.2569082593171146,Entire home/apt,3.0,False,0,1,9.0,85,1,1.5,0.5,vienna,weekdays
2.1776146327586017,Entire home/apt,4.0,False,0,0,9.0,90,1,4.0,0.0,vienna,weekdays
2.3678593066861606,Entire home/apt,4.0,True,0,1,9.0,95,1,1.0,0.5,vienna,weekdays
2.24897054129427,Entire home/apt,4.0,False,1,0,9.0,80,1,2.0,0.5,vienna,weekdays
2.24897054129427,Entire home/apt,4.0,False,1,0,9.0,85,1,2.0,0.5,vienna,weekdays
1.9940412163604635,Private room,2.0,False,1,0,10.0,95,1,6.0,0.0,vienna,weekdays
2.219375000581856,Entire home/apt,2.0,True,0,0,10.0,100,0,3.5,0.0,vienna,weekdays
2.324897195874153,Entire home/apt,4.0,True,0,0,9.0,95,2,8.0,1.0,vienna,weekdays
2.4464599450511817,Entire home/apt,4.0,False,0,0,9.0,95,1,1.5,0.0,vienna,weekdays
2.2373732037936156,Entire home/apt,4.0,True,0,0,10.0,95,1,3.0,0.5,vienna,weekdays
2.3781796611974837,Entire home/apt,4.0,False,1,0,10.0,85,1,2.0,1.0,vienna,weekdays
2.260266223071354,Entire home/apt,4.0,False,0,1,9.0,90,1,2.5,0.5,vienna,weekdays
2.3717582359524076,Entire home/apt,5.0,False,0,1,10.0,95,2,9.5,0.5,vienna,weekdays
2.260266223071354,Entire home/apt,3.0,False,0,1,10.0,95,1,9.5,0.5,vienna,weekdays
2.294040856898439,Entire home/apt,3.0,True,0,0,10.0,95,1,3.0,0.5,vienna,weekdays
2.3781796611974837,Entire home/apt,4.0,True,1,0,10.0,95,1,2.5,0.5,vienna,weekdays
2.3630459180684262,Entire home/apt,4.0,True,1,0,10.0,95,1,2.5,0.5,vienna,weekdays
2.420267155914117,Entire home/apt,4.0,False,0,0,10.0,95,1,2.0,1.0,vienna,weekdays
2.3339304664247016,Entire home/apt,2.0,False,0,0,4.0,80,1,1.5,0.5,vienna,weekdays
2.4533050433331205,Entire home/apt,4.0,False,1,0,9.0,80,2,2.5,0.5,vienna,weekdays
2.2546551052002206,Private room,4.0,True,0,0,10.0,100,1,5.0,0.0,vienna,weekdays
2.105921408103527,Private room,2.0,True,1,0,9.0,100,1,2.5,0.5,vienna,weekdays
2.143975025139026,Entire home/apt,4.0,False,1,0,10.0,100,1,2.0,0.5,vienna,weekdays
2.3968931848232597,Entire home/apt,2.0,True,0,0,10.0,95,1,3.0,1.0,vienna,weekdays
2.511431011136405,Entire home/apt,4.0,True,1,0,10.0,100,1,0.5,0.5,vienna,weekdays
2.4955093424107986,Entire home/apt,4.0,False,0,1,9.0,95,1,1.0,0.5,vienna,weekdays
2.4409786630123045,Entire home/apt,2.0,True,0,1,10.0,100,0,1.5,0.0,vienna,weekdays
2.380299208996068,Entire home/apt,2.0,False,0,1,10.0,100,1,0.5,0.5,vienna,weekdays
2.312223281304892,Entire home/apt,4.0,True,0,0,10.0,100,1,4.5,0.5,vienna,weekdays
2.3985182362306454,Entire home/apt,3.0,False,0,1,10.0,95,1,0.5,0.0,vienna,weekdays
2.823878286578618,Entire home/apt,4.0,True,0,0,9.0,100,1,2.0,0.5,vienna,weekdays
2.4955093424107986,Entire home/apt,3.0,True,1,0,10.0,100,0,1.5,0.5,vienna,weekdays
2.4446405268815674,Entire home/apt,3.0,False,0,0,8.0,80,0,4.0,0.0,vienna,weekdays
2.3819874306823063,Entire home/apt,2.0,False,1,0,10.0,100,1,4.5,1.5,vienna,weekdays
2.2037848671189058,Private room,2.0,False,0,0,10.0,95,1,5.5,0.5,vienna,weekdays
2.508607851800026,Entire home/apt,6.0,False,1,0,10.0,95,2,3.0,0.0,vienna,weekdays
2.3621649958964013,Entire home/apt,4.0,False,0,1,10.0,95,1,4.0,0.5,vienna,weekdays
2.2574697260816823,Entire home/apt,3.0,True,1,0,10.0,95,2,4.0,1.0,vienna,weekdays
2.1973886619341094,Entire home/apt,3.0,True,1,0,10.0,100,1,5.5,2.5,vienna,weekdays
2.455088596073538,Entire home/apt,5.0,False,1,0,10.0,85,1,2.5,0.5,vienna,weekdays
2.13588463148097,Private room,4.0,True,0,0,10.0,95,1,6.0,1.0,vienna,weekdays
2.0463357181192827,Private room,2.0,False,0,0,8.0,85,1,3.5,0.5,vienna,weekdays
2.235016104482985,Private room,3.0,True,0,1,10.0,95,1,3.5,0.5,vienna,weekdays
2.706587194439884,Entire home/apt,5.0,True,1,0,10.0,100,2,2.0,0.5,vienna,weekdays
2.2814820690701128,Private room,4.0,True,0,1,9.0,90,1,3.5,0.5,vienna,weekdays
2.8838074404747123,Entire home/apt,6.0,False,0,0,9.0,90,3,1.5,0.0,vienna,weekdays
2.2820126671592083,Entire home/apt,2.0,False,0,0,10.0,95,1,3.5,1.0,vienna,weekdays
2.4256336167352623,Entire home/apt,4.0,False,0,1,10.0,95,1,3.0,0.0,vienna,weekdays
2.6082784862392625,Entire home/apt,3.0,True,1,0,10.0,100,1,2.5,0.0,vienna,weekdays
2.210088235853645,Private room,2.0,False,0,0,8.0,85,1,2.0,0.5,vienna,weekdays
2.0847321090335886,Private room,2.0,False,0,0,9.0,95,1,5.5,1.0,vienna,weekdays
2.235016104482985,Private room,2.0,True,0,0,10.0,100,1,2.5,0.0,vienna,weekdays
2.2569082593171146,Private room,2.0,False,1,0,9.0,90,1,2.5,0.5,vienna,weekdays
2.338144677752771,Entire home/apt,4.0,False,0,0,8.0,90,1,3.5,1.0,vienna,weekdays
2.541623463150966,Entire home/apt,2.0,False,0,0,10.0,100,1,5.5,1.0,vienna,weekdays
2.1980325382298145,Entire home/apt,2.0,False,0,0,10.0,90,1,3.0,0.5,vienna,weekdays
2.4479100114464143,Entire home/apt,4.0,False,0,1,10.0,95,1,2.5,0.5,vienna,weekdays
2.4479100114464143,Entire home/apt,4.0,False,0,1,10.0,70,1,3.0,0.5,vienna,weekdays
2.302216053247495,Entire home/apt,4.0,False,0,0,10.0,100,1,10.5,0.5,vienna,weekdays
2.13588463148097,Private room,2.0,False,1,0,9.0,95,1,5.0,0.5,vienna,weekdays
2.240301700944668,Private room,2.0,False,0,0,9.0,95,1,12.0,3.5,vienna,weekdays
2.2739848141472407,Entire home/apt,4.0,False,0,1,8.0,85,1,3.0,0.5,vienna,weekdays
2.319093619774913,Entire home/apt,5.0,False,0,0,9.0,95,1,3.0,0.0,vienna,weekdays
2.3865964843622955,Entire home/apt,3.0,True,0,0,10.0,95,1,1.5,0.5,vienna,weekdays
2.0779987263746205,Entire home/apt,2.0,False,0,1,8.0,85,0,2.5,0.0,vienna,weekdays
2.171502490690765,Entire home/apt,3.0,False,0,0,9.0,100,1,4.5,0.0,vienna,weekdays
1.9675192721619048,Private room,2.0,True,0,0,10.0,95,1,8.0,2.0,vienna,weekdays
2.1749087393826767,Private room,2.0,False,1,0,9.0,90,1,4.5,1.5,vienna,weekdays
2.1782884800340576,Entire home/apt,2.0,False,0,0,8.0,80,2,7.0,2.5,vienna,weekdays
2.0779987263746205,Entire home/apt,2.0,False,0,1,8.0,85,0,2.5,0.0,vienna,weekdays
2.293008051460671,Entire home/apt,4.0,True,0,1,10.0,100,1,2.5,0.0,vienna,weekdays
2.526789559335395,Entire home/apt,4.0,True,0,1,10.0,95,1,3.0,0.0,vienna,weekdays
2.456864854099341,Entire home/apt,4.0,False,1,0,10.0,95,2,3.0,0.5,vienna,weekdays
2.4391360871389094,Entire home/apt,2.0,False,1,0,10.0,95,1,5.0,0.5,vienna,weekdays
2.4256336167352623,Entire home/apt,2.0,True,0,0,10.0,100,1,3.5,1.0,vienna,weekdays
2.089714509552529,Entire home/apt,3.0,False,0,0,9.0,95,1,5.5,0.5,vienna,weekdays
2.268549267825886,Entire home/apt,4.0,False,0,0,10.0,100,2,4.0,1.0,vienna,weekdays
2.4621504505610248,Entire home/apt,2.0,True,0,1,10.0,100,0,3.0,0.0,vienna,weekdays
2.4621504505610248,Entire home/apt,2.0,True,0,1,10.0,100,0,3.0,0.0,vienna,weekdays
2.4621504505610248,Entire home/apt,2.0,True,0,1,10.0,100,0,3.0,0.0,vienna,weekdays
2.4621504505610248,Entire home/apt,2.0,True,0,1,10.0,100,0,3.0,0.0,vienna,weekdays
2.526789559335395,Entire home/apt,4.0,True,0,1,10.0,95,1,3.0,0.0,vienna,weekdays
2.526789559335395,Entire home/apt,4.0,True,0,1,10.0,95,1,3.0,0.0,vienna,weekdays
2.526789559335395,Entire home/apt,4.0,True,0,1,10.0,100,1,3.0,0.0,vienna,weekdays
2.4955093424107986,Entire home/apt,3.0,False,0,0,9.0,95,1,5.0,0.5,vienna,weekdays
2.276677287011062,Entire home/apt,5.0,False,0,1,8.0,85,1,2.5,0.0,vienna,weekdays
2.2420493672141886,Entire home/apt,2.0,False,0,1,10.0,90,0,4.0,1.0,vienna,weekdays
2.056257726613424,Private room,2.0,False,1,0,10.0,95,1,3.0,0.5,vienna,weekdays
2.6440401199406014,Entire home/apt,4.0,False,0,1,10.0,100,1,5.5,2.5,vienna,weekdays
2.333459686452419,Entire home/apt,2.0,False,0,0,9.0,95,1,7.0,1.0,vienna,weekdays
2.3865964843622955,Entire home/apt,4.0,False,0,0,8.0,100,1,2.5,0.5,vienna,weekdays
1.9213969815109828,Private room,2.0,False,0,0,8.0,90,1,8.0,3.0,vienna,weekdays
2.342779668191667,Private room,2.0,False,1,0,10.0,100,1,3.0,1.0,vienna,weekdays
2.365678013894171,Entire home/apt,3.0,False,0,0,9.0,95,1,6.5,1.0,vienna,weekdays
2.4621504505610248,Entire home/apt,4.0,False,0,1,9.0,80,1,2.5,0.0,vienna,weekdays
2.306747862875,Entire home/apt,4.0,False,0,1,10.0,95,1,3.5,1.0,vienna,weekdays
2.1611204548970435,Private room,2.0,False,0,0,10.0,100,1,4.0,0.5,vienna,weekdays
1.842945029475045,Private room,2.0,False,0,0,9.0,95,1,8.5,0.0,vienna,weekdays
2.306747862875,Entire home/apt,4.0,False,0,1,10.0,95,1,3.5,1.0,vienna,weekdays
2.342779668191667,Private room,4.0,True,0,1,10.0,100,2,6.5,1.0,vienna,weekdays
2.342779668191667,Private room,5.0,True,0,1,8.0,60,2,6.5,1.0,vienna,weekdays
1.966423951324302,Private room,2.0,False,0,1,8.0,85,1,3.5,1.0,vienna,weekdays
2.2420493672141886,Entire home/apt,2.0,False,0,1,10.0,95,0,3.5,1.0,vienna,weekdays
2.306747862875,Entire home/apt,4.0,False,0,1,10.0,100,1,3.5,1.0,vienna,weekdays
2.263044828083228,Entire home/apt,4.0,False,0,1,9.0,85,1,3.0,0.5,vienna,weekdays
2.3072484905752817,Entire home/apt,6.0,False,0,0,9.0,95,1,3.5,1.0,vienna,weekdays
2.2846559770959054,Entire home/apt,2.0,True,0,0,10.0,95,1,4.5,1.0,vienna,weekdays
2.4409786630123045,Entire home/apt,4.0,False,0,0,9.0,90,1,3.5,1.0,vienna,weekdays
2.6802707237999845,Entire home/apt,4.0,False,1,0,10.0,100,1,2.5,0.0,vienna,weekdays
2.3287236037272057,Entire home/apt,2.0,False,0,1,10.0,95,1,3.0,0.5,vienna,weekdays
2.306747862875,Entire home/apt,4.0,False,0,1,10.0,95,1,3.5,1.0,vienna,weekdays
2.210088235853645,Entire home/apt,4.0,False,0,0,9.0,95,1,4.0,1.0,vienna,weekdays
2.5590604635690815,Entire home/apt,6.0,False,0,1,9.0,95,2,2.5,0.0,vienna,weekdays
2.2707316567495193,Entire home/apt,5.0,True,1,0,10.0,95,2,2.5,0.5,vienna,weekdays
2.2284673315959367,Entire home/apt,2.0,False,0,1,9.0,90,0,3.0,0.5,vienna,weekdays
2.165303098609219,Private room,3.0,False,1,0,9.0,95,1,4.5,1.5,vienna,weekdays
2.392803752706216,Entire home/apt,4.0,False,0,0,9.0,90,2,3.0,0.5,vienna,weekdays
2.4065535159871314,Private room,4.0,False,0,1,10.0,90,2,5.5,0.0,vienna,weekdays
2.4260144098170042,Entire home/apt,6.0,True,1,0,10.0,95,2,2.0,0.5,vienna,weekdays
2.306747862875,Entire home/apt,4.0,False,0,1,10.0,85,1,3.5,1.0,vienna,weekdays
2.2420493672141886,Entire home/apt,2.0,False,0,1,10.0,100,0,3.5,1.0,vienna,weekdays
2.2420493672141886,Entire home/apt,2.0,False,0,1,10.0,95,0,4.0,1.0,vienna,weekdays
2.2420493672141886,Entire home/apt,2.0,False,0,1,10.0,100,0,3.5,1.0,vienna,weekdays
2.2420493672141886,Entire home/apt,2.0,False,0,1,10.0,95,0,3.5,1.0,vienna,weekdays
2.0180636241109315,Private room,2.0,False,0,0,10.0,100,1,3.0,0.5,vienna,weekdays
2.7203318378179184,Entire home/apt,6.0,False,0,0,10.0,100,3,1.5,0.5,vienna,weekdays
2.1673794108440587,Private room,2.0,False,0,0,10.0,95,0,2.5,0.5,vienna,weekdays
2.4369146271449513,Entire home/apt,6.0,True,0,1,10.0,95,1,5.0,0.5,vienna,weekdays
2.5706718288004398,Entire home/apt,6.0,True,0,1,10.0,95,2,5.0,0.5,vienna,weekdays
1.8846026091104688,Shared room,2.0,False,1,0,9.0,95,1,2.5,0.0,vienna,weekdays
2.3781796611974837,Entire home/apt,4.0,False,0,0,10.0,95,1,7.5,1.5,vienna,weekdays
2.27560230012086,Entire home/apt,4.0,False,0,1,10.0,100,1,3.5,1.0,vienna,weekdays
2.27560230012086,Entire home/apt,4.0,False,0,1,9.0,90,1,4.0,1.0,vienna,weekdays
2.27560230012086,Entire home/apt,4.0,False,0,1,10.0,95,1,4.0,1.0,vienna,weekdays
2.27560230012086,Entire home/apt,4.0,False,0,1,10.0,95,1,3.5,1.0,vienna,weekdays
2.3151810304118627,Entire home/apt,2.0,False,0,1,10.0,95,0,2.5,0.0,vienna,weekdays
2.4163929600003495,Entire home/apt,4.0,True,0,1,9.0,95,1,3.0,0.0,vienna,weekdays
2.1782884800340576,Private room,2.0,False,0,0,10.0,100,1,6.5,0.0,vienna,weekdays
2.143975025139026,Private room,2.0,False,0,0,10.0,95,1,2.5,0.0,vienna,weekdays
2.6664892764979236,Entire home/apt,4.0,False,0,0,10.0,100,2,8.0,0.5,vienna,weekdays
2.3344007366188966,Entire home/apt,2.0,False,0,1,9.0,95,0,2.5,0.0,vienna,weekdays
2.105921408103527,Entire home/apt,2.0,False,0,1,9.0,85,0,3.5,1.0,vienna,weekdays
2.595843847987915,Entire home/apt,6.0,False,0,1,10.0,95,2,2.5,0.0,vienna,weekdays
2.422191370324245,Entire home/apt,6.0,False,1,0,10.0,70,1,6.0,0.5,vienna,weekdays
2.433186754625708,Entire home/apt,4.0,False,0,0,10.0,100,3,5.5,2.0,vienna,weekdays
2.365240437552968,Entire home/apt,2.0,False,0,0,10.0,100,1,3.0,0.5,vienna,weekdays
2.382408462689982,Entire home/apt,4.0,False,1,0,10.0,95,1,6.0,0.5,vienna,weekdays
2.3386104091452897,Entire home/apt,4.0,False,1,0,10.0,95,1,6.0,1.0,vienna,weekdays
2.1207772132182283,Private room,2.0,True,0,0,10.0,100,1,4.0,1.0,vienna,weekdays
2.3171417311773905,Entire home/apt,2.0,True,0,1,10.0,100,1,2.5,0.5,vienna,weekdays
2.3546041227071832,Entire home/apt,4.0,True,1,0,10.0,95,1,3.0,0.5,vienna,weekdays
2.1576038811742064,Entire home/apt,3.0,True,1,0,10.0,100,1,5.5,2.5,vienna,weekdays
2.3097430091043596,Entire home/apt,4.0,False,1,0,10.0,95,1,3.0,0.5,vienna,weekdays
2.3717582359524076,Entire home/apt,4.0,False,0,0,8.0,85,1,2.0,0.5,vienna,weekdays
2.3546041227071832,Entire home/apt,4.0,False,0,0,10.0,95,1,2.5,0.0,vienna,weekdays
2.595843847987915,Entire home/apt,6.0,False,0,1,10.0,95,2,2.5,0.0,vienna,weekdays
2.3865964843622955,Entire home/apt,2.0,False,1,0,10.0,100,1,5.0,0.5,vienna,weekdays
2.582777444810731,Private room,4.0,False,1,0,8.0,90,2,2.0,0.5,vienna,weekdays
2.312223281304892,Entire home/apt,2.0,True,0,0,10.0,100,1,5.5,0.5,vienna,weekdays
2.4446405268815674,Entire home/apt,3.0,False,0,0,10.0,95,1,5.0,1.0,vienna,weekdays
2.2408850381470824,Private room,6.0,False,1,0,10.0,100,2,4.5,0.5,vienna,weekdays
2.2284673315959367,Private room,2.0,True,0,0,10.0,100,1,5.5,0.5,vienna,weekdays
2.47965500766521,Private room,2.0,True,0,0,10.0,90,1,4.5,0.5,vienna,weekdays
2.595843847987915,Entire home/apt,6.0,False,0,1,10.0,95,2,2.5,0.0,vienna,weekdays
2.0650851541321216,Entire home/apt,4.0,False,0,0,10.0,95,1,4.0,1.0,vienna,weekdays
2.504814862782887,Entire home/apt,6.0,True,0,1,10.0,100,1,5.0,0.5,vienna,weekdays
2.365240437552968,Entire home/apt,2.0,True,0,1,10.0,100,1,3.0,1.0,vienna,weekdays
2.29249072622749,Entire home/apt,4.0,False,0,1,8.0,75,1,4.0,1.0,vienna,weekdays
2.4279133830301607,Entire home/apt,6.0,False,0,1,6.0,70,1,4.0,1.0,vienna,weekdays
2.4279133830301607,Entire home/apt,6.0,False,0,1,5.0,60,1,4.5,1.0,vienna,weekdays
2.4479100114464143,Entire home/apt,6.0,False,0,1,8.0,85,1,3.0,0.5,vienna,weekdays
2.235016104482985,Entire home/apt,2.0,False,0,1,9.0,90,1,3.0,0.5,vienna,weekdays
2.29249072622749,Entire home/apt,4.0,False,0,1,9.0,90,1,3.5,1.0,vienna,weekdays
2.260266223071354,Entire home/apt,4.0,False,0,1,9.0,85,1,3.5,1.0,vienna,weekdays
2.276677287011062,Entire home/apt,4.0,False,0,1,7.0,75,1,8.0,2.0,vienna,weekdays
2.260266223071354,Entire home/apt,4.0,False,0,1,8.0,75,1,7.5,2.0,vienna,weekdays
2.235016104482985,Entire home/apt,4.0,False,0,1,7.0,70,1,4.0,1.0,vienna,weekdays
2.260266223071354,Entire home/apt,4.0,False,0,1,9.0,85,1,6.0,0.0,vienna,weekdays
2.260266223071354,Entire home/apt,4.0,False,0,1,9.0,100,1,11.0,2.5,vienna,weekdays
2.276677287011062,Entire home/apt,4.0,False,0,1,8.0,80,1,4.0,1.0,vienna,weekdays
2.276677287011062,Entire home/apt,4.0,False,0,1,9.0,90,1,3.5,0.5,vienna,weekdays
2.260266223071354,Entire home/apt,2.0,False,0,1,9.0,90,1,4.5,0.5,vienna,weekdays
2.276677287011062,Entire home/apt,2.0,False,0,1,7.0,85,1,3.0,0.5,vienna,weekdays
2.4049583094850844,Entire home/apt,6.0,False,0,1,8.0,80,1,4.0,1.5,vienna,weekdays
2.235016104482985,Entire home/apt,2.0,False,0,1,8.0,80,1,4.5,1.5,vienna,weekdays
2.260266223071354,Entire home/apt,4.0,False,0,1,8.0,85,1,8.5,1.5,vienna,weekdays
2.276677287011062,Entire home/apt,4.0,False,0,1,9.0,85,1,3.0,0.5,vienna,weekdays
2.4049583094850844,Entire home/apt,6.0,False,0,1,10.0,80,1,5.0,0.0,vienna,weekdays
2.260266223071354,Entire home/apt,2.0,False,0,1,8.0,85,1,4.0,0.5,vienna,weekdays
